date,airport,direction,time,destination,flight,airline,airline_source,duration,page_date_verified,scraped_at
2026-02-20,BKK,departure,18:55,DOH Doha,QR835,Qatar Airways,text,7h 25m,True,2026-02-10T19:30:26.608126
2026-02-20,BKK,departure,18:55,CAN Guangzhou,CZ364,China Southern,text,3h 10m,True,2026-02-10T19:30:26.699117
2026-02-20,BKK,departure,19:00,SIN Singapore,TG401,Thai Airways,text,2h 20m,True,2026-02-10T19:30:26.786498
2026-02-20,BKK,departure,19:00,HAN Hanoi,VN618,Vietnam Airlines,text,1h 55m,True,2026-02-10T19:30:26.877760
2026-02-20,BKK,departure,19:05,PVG Shanghai,FM856,Shanghai Airlines,text,4h 30m,True,2026-02-10T19:30:26.968171
2026-02-20,BKK,departure,19:05,CNX Chiang Mai,TG120,Thai Airways,text,1h 20m,True,2026-02-10T19:30:27.071734
2026-02-20,BKK,departure,19:10,KKC Khon Kaen,FD4503,Thai AirAsia,text,1h 10m,True,2026-02-10T19:30:27.169292
2026-02-20,BKK,departure,19:10,HAK Haikou,HU722,Hainan Airlines,text,2h 25m,True,2026-02-10T19:30:27.278950
2026-02-20,BKK,departure,19:10,BAH Bahrain,GF153,Gulf Air,text,7h 40m,True,2026-02-10T19:30:27.455479
2026-02-20,BKK,departure,19:15,HKG Hong Kong,CX702,Cathay Pacific,text,2h 45m,True,2026-02-10T19:30:27.553393
2026-02-20,BKK,departure,19:15,SZX Shenzhen,CZ8324,China Southern,text,2h 50m,True,2026-02-10T19:30:27.650297
2026-02-20,BKK,departure,19:15,UTH Udon Thani,TG8,Thai Airways,text,1h 10m,True,2026-02-10T19:30:27.733392
2026-02-20,BKK,departure,19:15,USM Koh Samui,PG191,Bangkok Airways,text,1h 10m,True,2026-02-10T19:30:27.814720
2026-02-20,BKK,departure,19:20,CKG Chongqing,3U3772,Sichuan Airlines,text,3h 25m,True,2026-02-10T19:30:27.894996
2026-02-20,BKK,departure,19:20,HKT Phuket,VZ308,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:30:27.990194
2026-02-20,BKK,departure,19:20,RGN Yangon,8M332,MAI,text,1h 20m,True,2026-02-10T19:30:28.079803
2026-02-20,BKK,departure,19:25,LHE Lahore,TG345,Thai Airways,text,5h 15m,True,2026-02-10T19:30:28.163564
2026-02-20,BKK,departure,19:30,PEK Beijing,CA960,Air China,text,4h 35m,True,2026-02-10T19:30:28.246401
2026-02-20,BKK,departure,19:30,KMG Kunming,KY8370,Kunming Airlines,text,2h 35m,True,2026-02-10T19:30:28.328388
2026-02-20,BKK,departure,19:30,PEN Penang,TG425,Thai Airways,text,1h 50m,True,2026-02-10T19:30:28.411556
2026-02-20,BKK,departure,19:30,SZX Shenzhen,ZH308,Shenzhen Airlines,text,2h 45m,True,2026-02-10T19:30:28.514122
2026-02-20,BKK,departure,19:35,CNX Chiang Mai,PG219,Bangkok Airways,text,1h 25m,True,2026-02-10T19:30:28.610461
2026-02-20,BKK,departure,19:35,SGN Ho Chi Minh City,VN606,Vietnam Airlines,text,1h 45m,True,2026-02-10T19:30:28.717015
2026-02-20,BKK,departure,19:40,KKC Khon Kaen,TG46,Thai Airways,text,1h 0m,True,2026-02-10T19:30:28.804238
2026-02-20,BKK,departure,19:40,HKT Phuket,PG279,Bangkok Airways,text,1h 30m,True,2026-02-10T19:30:28.886407
2026-02-20,BKK,departure,19:45,USM Koh Samui,PG193,Bangkok Airways,text,1h 35m,True,2026-02-10T19:30:28.972855
2026-02-20,BKK,departure,19:45,HKG Hong Kong,UO713,HK Express,text,3h 0m,True,2026-02-10T19:30:29.055601
2026-02-20,BKK,departure,19:50,DAD Da Nang,EK370,Emirates,text,1h 40m,True,2026-02-10T19:30:29.140162
2026-02-20,BKK,departure,19:50,KTI Phnom Penh,PG935,Bangkok Airways,text,1h 15m,True,2026-02-10T19:30:29.224153
2026-02-20,BKK,departure,19:50,HDY Hat Yai,VZ328,Vietjet Thailand,text,1h 25m,True,2026-02-10T19:30:29.309821
2026-02-20,BKK,departure,19:50,CRK Angeles,5J942,Cebu Pacific,text,3h 30m,True,2026-02-10T19:30:29.480970
2026-02-20,BKK,departure,19:55,PVG Shanghai,FM840,Shanghai Airlines,text,4h 25m,True,2026-02-10T19:30:29.799984
2026-02-20,BKK,departure,19:55,CAN Guangzhou,CZ8020,China Southern,text,2h 50m,True,2026-02-10T19:30:29.883734
2026-02-20,BKK,departure,20:00,SIN Singapore,SQ713,Singapore Airlines,text,2h 30m,True,2026-02-10T19:30:29.978290
2026-02-20,BKK,departure,20:00,TPE Taipei,VZ570,Vietjet Thailand,text,3h 40m,True,2026-02-10T19:30:30.086711
2026-02-20,BKK,departure,20:00,DEL Delhi,TG315,Thai Airways,text,4h 30m,True,2026-02-10T19:30:30.167088
2026-02-20,BKK,departure,20:00,AUH Abu Dhabi,EY421,Etihad,text,7h 25m,True,2026-02-10T19:30:30.248190
2026-02-20,BKK,departure,20:05,SGN Ho Chi Minh City,VJ806,VietJet,text,1h 30m,True,2026-02-10T19:30:30.332797
2026-02-20,BKK,departure,20:05,PVG Shanghai,VZ3524,Vietjet Thailand,text,4h 25m,True,2026-02-10T19:30:30.421229
2026-02-20,BKK,departure,20:05,KUL Kuala Lumpur,MH781,Malaysia Airlines,text,2h 20m,True,2026-02-10T19:30:30.517954
2026-02-20,BKK,departure,20:05,MCT Muscat,WY816,Oman Air,text,6h 10m,True,2026-02-10T19:30:30.610207
2026-02-20,BKK,departure,20:10,HKT Phuket,FD4419,Thai AirAsia,text,1h 40m,True,2026-02-10T19:30:30.693036
2026-02-20,BKK,departure,20:10,VVO Vladivostok,S76262,S7 Airlines,text,6h 25m,True,2026-02-10T19:30:30.775012
2026-02-20,BKK,departure,20:15,SIN Singapore,TR617,Scoot,text,2h 40m,True,2026-02-10T19:30:30.860566
2026-02-20,BKK,departure,20:20,CNX Chiang Mai,FD4096,Thai AirAsia,text,1h 30m,True,2026-02-10T19:30:30.955589
2026-02-20,BKK,departure,20:25,KBV Krabi,PG263,Bangkok Airways,text,1h 25m,True,2026-02-10T19:30:31.054448
2026-02-20,BKK,departure,20:30,DOH Doha,QR829,Qatar Airways,text,7h 25m,True,2026-02-10T19:30:31.153206
2026-02-20,BKK,departure,20:35,KMG Kunming,KY8368,Kunming Airlines,text,2h 5m,True,2026-02-10T19:30:31.239133
2026-02-20,BKK,departure,20:35,CNX Chiang Mai,VZ118,Vietjet Thailand,text,1h 20m,True,2026-02-10T19:30:31.325665
2026-02-20,BKK,departure,20:40,BOM Mumbai,VZ760,Vietjet Thailand,text,4h 40m,True,2026-02-10T19:30:31.409263
2026-02-20,BKK,departure,20:40,AUH Abu Dhabi,EY407,Etihad,text,6h 50m,True,2026-02-10T19:30:31.495044
2026-02-20,BKK,departure,20:45,DXB Dubai,EK373,Emirates,text,7h 15m,True,2026-02-10T19:30:31.580629
2026-02-20,BKK,departure,20:45,RGN Yangon,8M351,MAI,text,1h 20m,True,2026-02-10T19:30:31.661990
2026-02-20,BKK,departure,20:50,BOM Mumbai,AI2338,Air India,text,4h 50m,True,2026-02-10T19:30:31.746658
2026-02-20,BKK,departure,20:50,VTE Vientiane,QV446,Lao Airlines,text,1h 0m,True,2026-02-10T19:30:31.834140
2026-02-20,BKK,departure,20:55,CNX Chiang Mai,FD4102,Thai AirAsia,text,1h 25m,True,2026-02-10T19:30:31.924539
2026-02-20,BKK,departure,20:55,AMD Ahmedabad,TG343,Thai Airways,text,4h 45m,True,2026-02-10T19:30:32.021603
2026-02-20,BKK,departure,21:00,BLR Bengaluru,6E1056,IndiGo,text,3h 55m,True,2026-02-10T19:30:32.124717
2026-02-20,BKK,departure,21:00,HKT Phuket,VZ312,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:30:32.227746
2026-02-20,BKK,departure,21:05,KMG Kunming,MU9614,China Eastern,text,2h 35m,True,2026-02-10T19:30:32.315580
2026-02-20,BKK,departure,21:10,SIN Singapore,SQ719,Singapore Airlines,text,2h 30m,True,2026-02-10T19:30:32.399349
2026-02-20,BKK,departure,21:15,KTM Kathmandu,TG309,Thai Airways,text,3h 25m,True,2026-02-10T19:30:32.485923
2026-02-20,BKK,departure,21:15,SGN Ho Chi Minh City,VN608,Vietnam Airlines,text,1h 45m,True,2026-02-10T19:30:32.572339
2026-02-20,BKK,departure,21:25,MEL Melbourne,JQ30,Jetstar,text,8h 55m,True,2026-02-10T19:30:32.659378
2026-02-20,BKK,departure,21:30,HKT Phuket,PG287,Bangkok Airways,text,1h 30m,True,2026-02-10T19:30:32.743576
2026-02-20,BKK,departure,21:30,ICN Seoul,KE658,Korean Air,text,5h 15m,True,2026-02-10T19:30:32.828327
2026-02-20,BKK,departure,21:40,TFU Chengdu,EU2868,Chengdu Airlines,text,3h 0m,True,2026-02-10T19:30:32.915174
2026-02-20,BKK,departure,21:50,PER Perth,JQ76,Jetstar,text,6h 50m,True,2026-02-10T19:30:33.015661
2026-02-20,BKK,departure,21:50,BLR Bengaluru,TG325,Thai Airways,text,3h 45m,True,2026-02-10T19:30:33.118215
2026-02-20,BKK,departure,21:50,DEL Delhi,TG335,Thai Airways,text,4h 25m,True,2026-02-10T19:30:33.223498
2026-02-20,BKK,departure,21:55,CAN Guangzhou,9C7420,Spring Airlines,text,3h 5m,True,2026-02-10T19:30:33.312486
2026-02-20,BKK,departure,21:55,CMB Colombo,TG307,Thai Airways,text,3h 36m,True,2026-02-10T19:30:33.401802
2026-02-20,BKK,departure,21:55,HYD Hyderabad,TG329,Thai Airways,text,3h 36m,True,2026-02-10T19:30:33.490978
2026-02-20,BKK,departure,21:55,MAA Chennai,TG337,Thai Airways,text,3h 36m,True,2026-02-10T19:30:33.577382
2026-02-20,BKK,departure,22:00,IKA Tehran,W550,Mahan Air,text,7h 40m,True,2026-02-10T19:30:33.657831
2026-02-20,BKK,departure,22:00,RGN Yangon,UB18,Myanmar National Airlines,text,1h 25m,True,2026-02-10T19:30:33.734905
2026-02-20,BKK,departure,22:05,BOM Mumbai,6E1060,IndiGo,text,4h 45m,True,2026-02-10T19:30:33.810584
2026-02-20,BKK,departure,22:05,HND Tokyo,JL34,JAL,text,5h 35m,True,2026-02-10T19:30:33.886354
2026-02-20,BKK,departure,22:10,CNX Chiang Mai,VZ2104,Vietjet Thailand,text,1h 25m,True,2026-02-10T19:30:33.966063
2026-02-20,BKK,departure,22:10,HAN Hanoi,VN616,Vietnam Airlines,text,1h 55m,True,2026-02-10T19:30:34.041564
2026-02-20,BKK,departure,22:15,BOM Mumbai,TG351,Thai Airways,text,4h 35m,True,2026-02-10T19:30:34.127877
2026-02-20,BKK,departure,22:20,DEL Delhi,AI2303,Air India,text,4h 50m,True,2026-02-10T19:30:34.217560
2026-02-20,BKK,departure,22:20,ICN Seoul,BX728,Air Busan,text,5h 45m,True,2026-02-10T19:30:34.312924
2026-02-20,BKK,departure,22:20,HKT Phuket,VZ316,Vietjet Thailand,text,1h 35m,True,2026-02-10T19:30:34.388185
2026-02-20,BKK,departure,22:25,ICN Seoul,ZE512,Eastar Jet,text,5h 55m,True,2026-02-10T19:30:34.463400
2026-02-20,BKK,departure,22:25,HND Tokyo,NH850,ANA,text,5h 40m,True,2026-02-10T19:30:34.539694
2026-02-20,BKK,departure,22:25,ICN Seoul,LJ2,Jin Air,text,5h 40m,True,2026-02-10T19:30:34.617310
2026-02-20,BKK,departure,22:30,CCU Kolkata,VZ770,Vietjet Thailand,text,2h 50m,True,2026-02-10T19:30:34.693258
2026-02-20,BKK,departure,22:30,NRT Tokyo,TG640,Thai Airways,text,5h 50m,True,2026-02-10T19:30:34.769773
2026-02-20,BKK,departure,22:35,SYD Sydney,TG471,Thai Airways,text,9h 20m,True,2026-02-10T19:30:34.844928
2026-02-20,BKK,departure,22:35,TFU Chengdu,9C6880,Spring Airlines,text,3h 0m,True,2026-02-10T19:30:34.921870
2026-02-20,BKK,departure,22:35,MFM Macau,NX9995,Air Macau,text,2h 25m,True,2026-02-10T19:30:35.002296
2026-02-20,BKK,departure,22:45,MFM Macau,NX991,Air Macau,text,2h 45m,True,2026-02-10T19:30:35.086816
2026-02-20,BKK,departure,22:55,ICN Seoul,YP602,Air Premia,text,5h 40m,True,2026-02-10T19:30:35.179679
2026-02-20,BKK,departure,22:55,PUS Busan,BX726,Air Busan,text,5h 25m,True,2026-02-10T19:30:35.273783
2026-02-20,BKK,departure,23:10,LGW London,BA2230,British Airways,text,13h 20m,True,2026-02-10T19:30:35.348584
2026-02-20,BKK,departure,23:10,ICN Seoul,TG658,Thai Airways,text,5h 25m,True,2026-02-10T19:30:35.423204
2026-02-20,BKK,departure,23:10,SIN Singapore,TR615,Scoot,text,2h 40m,True,2026-02-10T19:30:35.498913
2026-02-20,BKK,departure,23:15,DAC Dhaka,TG339,Thai Airways,text,2h 35m,True,2026-02-10T19:30:35.575464
2026-02-20,BKK,departure,23:15,HND Tokyo,TG682,Thai Airways,text,5h 40m,True,2026-02-10T19:30:35.652899
2026-02-20,BKK,departure,23:15,IST Istanbul,TK69,Turkish Airlines,text,10h 55m,True,2026-02-10T19:30:35.729149
2026-02-20,BKK,departure,23:15,ICN Seoul,KE652,Korean Air,text,5h 20m,True,2026-02-10T19:30:35.805775
2026-02-20,BKK,departure,23:20,RGN Yangon,8M373,MAI,text,1h 20m,True,2026-02-10T19:30:35.881813
2026-02-20,BKK,departure,23:25,DEL Delhi,TG331,Thai Airways,text,4h 25m,True,2026-02-10T19:30:35.971816
2026-02-20,BKK,departure,23:30,MUC Munich,LH773,Lufthansa,text,11h 50m,True,2026-02-10T19:30:36.062338
2026-02-20,BKK,departure,23:30,ICN Seoul,TG656,Thai Airways,text,5h 25m,True,2026-02-10T19:30:36.142581
2026-02-20,BKK,departure,23:35,CCU Kolkata,TG313,Thai Airways,text,2h 35m,True,2026-02-10T19:30:36.230668
2026-02-20,BKK,departure,23:40,FRA Frankfurt,TG920,Thai Airways,text,12h 15m,True,2026-02-10T19:30:36.304547
2026-02-20,BKK,departure,23:45,IST Istanbul,TG900,Thai Airways,text,10h 20m,True,2026-02-10T19:30:36.379397
2026-02-20,BKK,departure,23:45,NRT Tokyo,ZG52,Zipair,text,5h 45m,True,2026-02-10T19:30:36.462298
2026-02-20,BKK,departure,23:50,FRA Frankfurt,DE2361,Condor,text,12h 50m,True,2026-02-10T19:30:36.547429
2026-02-20,BKK,departure,23:50,VIE Vienna,OS8,Austrian,text,11h 35m,True,2026-02-10T19:30:36.635035
2026-02-20,BKK,departure,23:50,MNL Manila,PR733,PAL,text,3h 10m,True,2026-02-10T19:30:36.726131
2026-02-20,BKK,departure,23:55,ICN Seoul,OZ742,Asiana,text,5h 0m,True,2026-02-10T19:30:36.814803
2026-02-20,BKK,departure,23:55,NRT Tokyo,TG642,Thai Airways,text,5h 45m,True,2026-02-10T19:30:36.904368
2026-02-20,BKK,departure,23:55,NRT Tokyo,VZ830,Vietjet Thailand,text,6h 0m,True,2026-02-10T19:30:36.994981
2026-02-20,BKK,departure,23:55,CTS Sapporo,TG670,Thai Airways,text,6h 25m,True,2026-02-10T19:30:37.082619
2026-02-20,BKK,departure,23:59,KIX Osaka,TG622,Thai Airways,text,5h 21m,True,2026-02-10T19:30:37.186337
2026-02-20,BKK,arrival,00:00,PVG Shanghai,9C8755,Spring Airlines,text,5h 5m,True,2026-02-10T19:31:25.563298
2026-02-20,BKK,arrival,00:00,KBV Krabi,PG264,Bangkok Airways,text,1h 30m,True,2026-02-10T19:31:25.665420
2026-02-20,BKK,arrival,00:10,TFU Chengdu,3U3937,Sichuan Airlines,text,3h 20m,True,2026-02-10T19:31:25.763036
2026-02-20,BKK,arrival,00:10,PEK Beijing,CA979,Air China,text,5h 10m,True,2026-02-10T19:31:25.960015
2026-02-20,BKK,arrival,00:10,CNX Chiang Mai,FD4103,Thai AirAsia,text,1h 20m,True,2026-02-10T19:31:26.049982
2026-02-20,BKK,arrival,00:10,ICN Seoul,TW101,T´Way Air,text,6h 20m,True,2026-02-10T19:31:26.138477
2026-02-20,BKK,arrival,00:15,HKG Hong Kong,CX617,Cathay Pacific,text,3h 5m,True,2026-02-10T19:31:26.228657
2026-02-20,BKK,arrival,00:15,HKG Hong Kong,HB295,Greater Bay Airlines,text,3h 0m,True,2026-02-10T19:31:26.318506
2026-02-20,BKK,arrival,00:20,NRT Tokyo,NH805,ANA,text,7h 25m,True,2026-02-10T19:31:26.406971
2026-02-20,BKK,arrival,00:25,HKG Hong Kong,HX779,Hong Kong Airlines,text,3h 20m,True,2026-02-10T19:31:26.494354
2026-02-20,BKK,arrival,00:30,NKG Nanjing,MU7703,China Eastern,text,4h 15m,True,2026-02-10T19:31:26.581291
2026-02-20,BKK,arrival,00:35,CGK Jakarta,ET629,Ethiopian,text,3h 45m,True,2026-02-10T19:31:26.675260
2026-02-20,BKK,arrival,00:45,ICN Seoul,KE659,Korean Air,text,6h 10m,True,2026-02-10T19:31:26.768242
2026-02-20,BKK,arrival,00:45,XMN Xiamen,MF843,XiamenAir,text,3h 30m,True,2026-02-10T19:31:26.854614
2026-02-20,BKK,arrival,00:50,KHN Nanchang,9C8609,Spring Airlines,text,4h 5m,True,2026-02-10T19:31:26.943292
2026-02-20,BKK,arrival,00:50,PVG Shanghai,HO1357,Juneyao Airlines,text,4h 50m,True,2026-02-10T19:31:27.044648
2026-02-20,BKK,arrival,00:55,PVG Shanghai,FM849,Shanghai Airlines,text,4h 50m,True,2026-02-10T19:31:27.143812
2026-02-20,BKK,arrival,00:55,ICN Seoul,KE655,Korean Air,text,6h 5m,True,2026-02-10T19:31:27.250105
2026-02-20,BKK,arrival,01:05,CAN Guangzhou,CZ3035,China Southern,text,3h 5m,True,2026-02-10T19:31:27.337824
2026-02-20,BKK,arrival,01:10,SAI Siem Reap,EK371,Emirates,text,1h 20m,True,2026-02-10T19:31:27.426660
2026-02-20,BKK,arrival,01:10,TFU Chengdu,MU7321,China Eastern,text,3h 25m,True,2026-02-10T19:31:27.513483
2026-02-20,BKK,arrival,01:20,RGN Yangon,8M390,MAI,text,1h 20m,True,2026-02-10T19:31:27.602182
2026-02-20,BKK,arrival,01:20,NKG Nanjing,MU2803,China Eastern,text,4h 35m,True,2026-02-10T19:31:27.690985
2026-02-20,BKK,arrival,01:25,TPE Taipei,BR61,EVA Air,text,3h 55m,True,2026-02-10T19:31:27.779847
2026-02-20,BKK,arrival,01:25,TAO Qingdao,SC4079,Shandong Airlines,text,5h 20m,True,2026-02-10T19:31:27.868399
2026-02-20,BKK,arrival,01:30,PVG Shanghai,CA805,Air China,text,4h 35m,True,2026-02-10T19:31:27.954653
2026-02-20,BKK,arrival,01:30,KWI Kuwait,KU413,Kuwait Airways,text,6h 45m,True,2026-02-10T19:31:28.088573
2026-02-20,BKK,arrival,01:30,TAE Daegu,TW105,T´Way Air,text,6h 5m,True,2026-02-10T19:31:28.175385
2026-02-20,BKK,arrival,01:35,TPE Taipei,CI837,China Airlines,text,4h 5m,True,2026-02-10T19:31:28.264180
2026-02-20,BKK,arrival,01:40,SZX Shenzhen,CZ8157,China Southern,text,3h 5m,True,2026-02-10T19:31:28.367723
2026-02-20,BKK,arrival,01:50,NGB Ningbo,9C7533,Spring Airlines,text,4h 35m,True,2026-02-10T19:31:28.463798
2026-02-20,BKK,arrival,01:50,CGO Zhengzhou,CZ3079,China Southern,text,4h 25m,True,2026-02-10T19:31:28.566546
2026-02-20,BKK,arrival,01:50,WUH Wuhan,CZ3029,China Southern,text,3h 50m,True,2026-02-10T19:31:28.654914
2026-02-20,BKK,arrival,01:50,HKG Hong Kong,HX759,Hong Kong Airlines,text,3h 5m,True,2026-02-10T19:31:28.739996
2026-02-20,BKK,arrival,01:55,PVG Shanghai,FM841,Shanghai Airlines,text,4h 35m,True,2026-02-10T19:31:28.833140
2026-02-20,BKK,arrival,01:55,TNA Jinan,SC8075,Shandong Airlines,text,5h 5m,True,2026-02-10T19:31:28.925426
2026-02-20,BKK,arrival,02:05,CAN Guangzhou,MU2077,China Eastern,text,3h 0m,True,2026-02-10T19:31:29.010794
2026-02-20,BKK,arrival,02:15,SZX Shenzhen,ZH305,Shenzhen Airlines,text,2h 55m,True,2026-02-10T19:31:29.099346
2026-02-20,BKK,arrival,02:35,MNL Manila,5J931,Cebu Pacific,text,3h 50m,True,2026-02-10T19:31:29.184544
2026-02-20,BKK,arrival,02:40,WUH Wuhan,MU2563,China Eastern,text,3h 45m,True,2026-02-10T19:31:29.274212
2026-02-20,BKK,arrival,03:05,MFM Macau,NX9990,Air Macau,text,2h 50m,True,2026-02-10T19:31:29.363014
2026-02-20,BKK,arrival,04:05,PVG Shanghai,FM847,Shanghai Airlines,text,4h 50m,True,2026-02-10T19:31:29.453483
2026-02-20,BKK,arrival,04:20,IST Istanbul,TK58,Turkish Airlines,text,8h 50m,True,2026-02-10T19:31:29.550289
2026-02-20,BKK,arrival,04:30,CIT Shymkent,DV469,SCAT Airlines,text,6h 10m,True,2026-02-10T19:31:29.648192
2026-02-20,BKK,arrival,04:45,PVG Shanghai,MU7389,China Eastern,text,4h 35m,True,2026-02-10T19:31:29.753176
2026-02-20,BKK,arrival,04:50,CCU Kolkata,6E1911,IndiGo,text,2h 45m,True,2026-02-10T19:31:29.842250
2026-02-20,BKK,arrival,05:00,KIX Osaka,JL727,JAL,text,6h 15m,True,2026-02-10T19:31:29.934347
2026-02-20,BKK,arrival,05:05,HND Tokyo,JL33,JAL,text,6h 55m,True,2026-02-10T19:31:30.023684
2026-02-20,BKK,arrival,05:05,BOM Mumbai,TG318,Thai Airways,text,4h 15m,True,2026-02-10T19:31:30.112181
2026-02-20,BKK,arrival,05:10,HND Tokyo,NH849,ANA,text,7h 5m,True,2026-02-10T19:31:30.198023
2026-02-20,BKK,arrival,05:10,KTM Kathmandu,TG310,Thai Airways,text,3h 30m,True,2026-02-10T19:31:30.285226
2026-02-20,BKK,arrival,05:20,IST Istanbul,TG901,Thai Airways,text,8h 50m,True,2026-02-10T19:31:30.374612
2026-02-20,BKK,arrival,05:25,HND Tokyo,TG661,Thai Airways,text,7h 5m,True,2026-02-10T19:31:30.462492
2026-02-20,BKK,arrival,05:30,DAC Dhaka,TG340,Thai Airways,text,2h 30m,True,2026-02-10T19:31:30.551178
2026-02-20,BKK,arrival,05:30,PKX Beijing,VZ3719,Vietjet Thailand,text,5h 15m,True,2026-02-10T19:31:30.639825
2026-02-20,BKK,arrival,05:35,AMD Ahmedabad,VZ751,Vietjet Thailand,text,4h 10m,True,2026-02-10T19:31:30.731971
2026-02-20,BKK,arrival,05:40,MEL Melbourne,TG462,Thai Airways,text,9h 10m,True,2026-02-10T19:31:30.838260
2026-02-20,BKK,arrival,05:45,ARN Stockholm,TG961,Thai Airways,text,10h 45m,True,2026-02-10T19:31:30.950293
2026-02-20,BKK,arrival,05:50,CCU Kolkata,TG314,Thai Airways,text,2h 25m,True,2026-02-10T19:31:31.034292
2026-02-20,BKK,arrival,05:55,AUH Abu Dhabi,EY408,Etihad,text,6h 5m,True,2026-02-10T19:31:31.117595
2026-02-20,BKK,arrival,05:55,MAA Chennai,TG338,Thai Airways,text,3h 25m,True,2026-02-10T19:31:31.200777
2026-02-20,BKK,arrival,05:55,MXP Milan,TG941,Thai Airways,text,10h 50m,True,2026-02-10T19:31:31.284889
2026-02-20,BKK,arrival,06:00,CDG Paris,TG931,Thai Airways,text,11h 30m,True,2026-02-10T19:31:31.368485
2026-02-20,BKK,arrival,06:05,HEL Helsinki,AY141,Finnair,text,11h 15m,True,2026-02-10T19:31:31.451039
2026-02-20,BKK,arrival,06:05,DEL Delhi,TG316,Thai Airways,text,4h 15m,True,2026-02-10T19:31:31.536330
2026-02-20,BKK,arrival,06:10,BRU Brussels,TG935,Thai Airways,text,11h 0m,True,2026-02-10T19:31:31.621400
2026-02-20,BKK,arrival,06:10,CMB Colombo,TG308,Thai Airways,text,3h 40m,True,2026-02-10T19:31:31.705145
2026-02-20,BKK,arrival,06:10,KHI Karachi,TG342,Thai Airways,text,4h 35m,True,2026-02-10T19:31:31.787804
2026-02-20,BKK,arrival,06:10,LHE Lahore,TG346,Thai Airways,text,4h 25m,True,2026-02-10T19:31:31.871311
2026-02-20,BKK,arrival,06:10,MUC Munich,TG925,Thai Airways,text,10h 35m,True,2026-02-10T19:31:31.973415
2026-02-20,BKK,arrival,06:10,ZRH Zurich,TG971,Thai Airways,text,10h 55m,True,2026-02-10T19:31:32.071901
2026-02-20,BKK,arrival,06:15,DOH Doha,QR830,Qatar Airways,text,6h 35m,True,2026-02-10T19:31:32.177291
2026-02-20,BKK,arrival,06:15,LHR London,TG911,Thai Airways,text,11h 25m,True,2026-02-10T19:31:32.264247
2026-02-20,BKK,arrival,06:20,CPH Copenhagen,TG951,Thai Airways,text,10h 30m,True,2026-02-10T19:31:32.353407
2026-02-20,BKK,arrival,06:20,OSL Oslo,TG955,Thai Airways,text,11h 0m,True,2026-02-10T19:31:32.447007
2026-02-20,BKK,arrival,06:20,CMB Colombo,UL402,SriLankan Airlines,text,3h 35m,True,2026-02-10T19:31:32.534549
2026-02-20,BKK,arrival,06:25,BLR Bengaluru,TG326,Thai Airways,text,3h 45m,True,2026-02-10T19:31:32.621693
2026-02-20,BKK,arrival,06:25,FRA Frankfurt,TG921,Thai Airways,text,10h 40m,True,2026-02-10T19:31:32.709487
2026-02-20,BKK,arrival,06:30,HND Tokyo,NH877,ANA,text,7h 5m,True,2026-02-10T19:31:32.795705
2026-02-20,BKK,arrival,06:30,HYD Hyderabad,TG330,Thai Airways,text,3h 30m,True,2026-02-10T19:31:32.889513
2026-02-20,BKK,arrival,06:30,PVG Shanghai,VZ3525,Vietjet Thailand,text,5h 0m,True,2026-02-10T19:31:32.980513
2026-02-20,BKK,arrival,06:40,TAS Tashkent,HY531,Uzbekistan Airways,text,6h 10m,True,2026-02-10T19:31:33.072930
2026-02-20,BKK,arrival,06:40,DOH Doha,QR838,Qatar Airways,text,6h 35m,True,2026-02-10T19:31:33.169805
2026-02-20,BKK,arrival,06:40,BOM Mumbai,VZ761,Vietjet Thailand,text,4h 15m,True,2026-02-10T19:31:33.263432
2026-02-20,BKK,arrival,06:45,MCT Muscat,WY817,Oman Air,text,5h 40m,True,2026-02-10T19:31:33.375013
2026-02-20,BKK,arrival,06:50,AMD Ahmedabad,TG344,Thai Airways,text,4h 15m,True,2026-02-10T19:31:33.467951
2026-02-20,BKK,arrival,07:10,AUH Abu Dhabi,EY402,Etihad,text,6h 15m,True,2026-02-10T19:31:33.564443
2026-02-20,BKK,arrival,07:10,SHJ Sharjah,G9821,Air Arabia,text,6h 15m,True,2026-02-10T19:31:33.650903
2026-02-20,BKK,arrival,07:10,AMS Amsterdam,KL841,KLM,text,11h 5m,True,2026-02-10T19:31:33.739712
2026-02-20,BKK,arrival,07:15,CDG Paris,AF196,Air France,text,11h 20m,True,2026-02-10T19:31:33.828122
2026-02-20,BKK,arrival,07:35,DXB Dubai,EK374,Emirates,text,6h 0m,True,2026-02-10T19:31:33.916714
2026-02-20,BKK,arrival,07:50,DEL Delhi,AI2336,Air India,text,4h 20m,True,2026-02-10T19:31:34.008422
2026-02-20,BKK,arrival,07:50,IKA Tehran,W551,Mahan Air,text,6h 40m,True,2026-02-10T19:31:34.100016
2026-02-20,BKK,arrival,07:55,CNX Chiang Mai,VZ2105,Vietjet Thailand,text,1h 20m,True,2026-02-10T19:31:34.190888
2026-02-20,BKK,arrival,08:10,FCO Rome,AZ758,ITA Airways,text,11h 0m,True,2026-02-10T19:31:34.277983
2026-02-20,BKK,arrival,08:15,USM Koh Samui,PG102,Bangkok Airways,text,1h 15m,True,2026-02-10T19:31:34.367404
2026-02-20,BKK,arrival,08:15,SIN Singapore,TR608,Scoot,text,2h 35m,True,2026-02-10T19:31:34.459616
