date,airport,direction,time,destination,flight,airline,airline_source,duration,page_date_verified,scraped_at
2026-02-19,BKK,departure,18:30,HKT Phuket,TG221,Thai Airways,text,1h 30m,True,2026-02-10T19:27:02.838784
2026-02-19,BKK,departure,18:30,SIN Singapore,TR611,Scoot,text,2h 45m,True,2026-02-10T19:27:02.920472
2026-02-19,BKK,departure,18:30,VTE Vientiane,TG574,Thai Airways,text,1h 15m,True,2026-02-10T19:27:03.003122
2026-02-19,BKK,departure,18:35,KHH Kaohsiung,CI840,China Airlines,text,3h 20m,True,2026-02-10T19:27:03.081326
2026-02-19,BKK,departure,18:35,HAN Hanoi,VJ904,VietJet,text,1h 50m,True,2026-02-10T19:27:03.167009
2026-02-19,BKK,departure,18:35,HKT Phuket,VZ2304,Vietjet Thailand,text,1h 35m,True,2026-02-10T19:27:03.249963
2026-02-19,BKK,departure,18:35,PKX Beijing,VZ3718,Vietjet Thailand,text,4h 40m,True,2026-02-10T19:27:03.333850
2026-02-19,BKK,departure,18:40,USM Koh Samui,PG177,Bangkok Airways,text,1h 10m,True,2026-02-10T19:27:03.417586
2026-02-19,BKK,departure,18:40,KBV Krabi,VZ344,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:27:03.534180
2026-02-19,BKK,departure,18:40,KUL Kuala Lumpur,MH775,Malaysia Airlines,text,2h 20m,True,2026-02-10T19:27:03.621567
2026-02-19,BKK,departure,18:45,HKT Phuket,FD4114,Thai AirAsia,text,1h 40m,True,2026-02-10T19:27:03.712086
2026-02-19,BKK,departure,18:45,MNL Manila,PR737,PAL,text,3h 30m,True,2026-02-10T19:27:03.796339
2026-02-19,BKK,departure,18:50,PVG Shanghai,9C8892,Spring Airlines,text,4h 40m,True,2026-02-10T19:27:03.880132
2026-02-19,BKK,departure,18:50,KHI Karachi,TG341,Thai Airways,text,5h 35m,True,2026-02-10T19:27:03.962398
2026-02-19,BKK,departure,18:50,CNX Chiang Mai,VZ2106,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:27:04.063240
2026-02-19,BKK,departure,18:55,BOM Mumbai,TG317,Thai Airways,text,4h 35m,True,2026-02-10T19:27:04.148435
2026-02-19,BKK,departure,18:55,DOH Doha,QR835,Qatar Airways,text,7h 25m,True,2026-02-10T19:27:04.229760
2026-02-19,BKK,departure,18:55,CAN Guangzhou,CZ364,China Southern,text,3h 10m,True,2026-02-10T19:27:04.314570
2026-02-19,BKK,departure,19:00,HAN Hanoi,VN618,Vietnam Airlines,text,1h 55m,True,2026-02-10T19:27:04.395790
2026-02-19,BKK,departure,19:00,SIN Singapore,TG401,Thai Airways,text,2h 20m,True,2026-02-10T19:27:04.478447
2026-02-19,BKK,departure,19:05,PVG Shanghai,FM856,Shanghai Airlines,text,4h 30m,True,2026-02-10T19:27:04.560590
2026-02-19,BKK,departure,19:05,CNX Chiang Mai,TG120,Thai Airways,text,1h 20m,True,2026-02-10T19:27:04.647271
2026-02-19,BKK,departure,19:10,KKC Khon Kaen,FD4503,Thai AirAsia,text,1h 10m,True,2026-02-10T19:27:04.733584
2026-02-19,BKK,departure,19:10,HAK Haikou,HU722,Hainan Airlines,text,2h 25m,True,2026-02-10T19:27:04.817609
2026-02-19,BKK,departure,19:10,BAH Bahrain,GF153,Gulf Air,text,7h 40m,True,2026-02-10T19:27:04.898551
2026-02-19,BKK,departure,19:15,HKG Hong Kong,CX702,Cathay Pacific,text,2h 45m,True,2026-02-10T19:27:04.979475
2026-02-19,BKK,departure,19:15,SZX Shenzhen,CZ8324,China Southern,text,2h 50m,True,2026-02-10T19:27:05.062200
2026-02-19,BKK,departure,19:15,UTH Udon Thani,TG8,Thai Airways,text,1h 10m,True,2026-02-10T19:27:05.144420
2026-02-19,BKK,departure,19:15,USM Koh Samui,PG191,Bangkok Airways,text,1h 10m,True,2026-02-10T19:27:05.240539
2026-02-19,BKK,departure,19:20,CKG Chongqing,3U3772,Sichuan Airlines,text,3h 25m,True,2026-02-10T19:27:05.343154
2026-02-19,BKK,departure,19:20,HKT Phuket,VZ308,Vietjet Thailand,text,1h 30m,True,2026-02-10T19:27:05.430809
2026-02-19,BKK,departure,19:20,RGN Yangon,8M332,MAI,text,1h 20m,True,2026-02-10T19:27:05.515410
2026-02-19,BKK,departure,19:25,LHE Lahore,TG345,Thai Airways,text,5h 15m,True,2026-02-10T19:27:05.601630
2026-02-19,BKK,departure,19:30,PEK Beijing,CA960,Air China,text,4h 35m,True,2026-02-10T19:27:05.683753
2026-02-19,BKK,departure,19:30,KMG Kunming,KY8370,Kunming Airlines,text,2h 35m,True,2026-02-10T19:27:05.767977
2026-02-19,BKK,departure,19:30,PEN Penang,TG425,Thai Airways,text,1h 50m,True,2026-02-10T19:27:05.855196
2026-02-19,BKK,departure,19:30,SZX Shenzhen,ZH308,Shenzhen Airlines,text,2h 45m,True,2026-02-10T19:27:05.944764
2026-02-19,BKK,departure,19:35,CNX Chiang Mai,PG219,Bangkok Airways,text,1h 25m,True,2026-02-10T19:27:06.027001
2026-02-19,BKK,departure,19:35,SGN Ho Chi Minh City,VN606,Vietnam Airlines,text,1h 45m,True,2026-02-10T19:27:06.110694
2026-02-19,BKK,departure,19:40,KKC Khon Kaen,TG46,Thai Airways,text,1h 0m,True,2026-02-10T19:27:06.194679
2026-02-19,BKK,departure,19:40,AMD Ahmedabad,VZ750,Vietjet Thailand,text,4h 45m,True,2026-02-10T19:27:06.278138
2026-02-19,BKK,departure,19:40,HKT Phuket,PG279,Bangkok Airways,text,1h 30m,True,2026-02-10T19:27:06.360915
2026-02-19,BKK,departure,19:45,USM Koh Samui,PG193,Bangkok Airways,text,1h 35m,True,2026-02-10T19:27:06.443488
2026-02-19,BKK,departure,19:45,HKG Hong Kong,UO713,HK Express,text,3h 0m,True,2026-02-10T19:27:06.536436
2026-02-19,BKK,departure,19:50,SAI Siem Reap,EK370,Emirates,text,1h 20m,True,2026-02-10T19:27:06.615554
2026-02-19,BKK,departure,19:50,KTI Phnom Penh,PG935,Bangkok Airways,text,1h 15m,True,2026-02-10T19:27:06.694383
2026-02-19,BKK,departure,19:50,HDY Hat Yai,VZ328,Vietjet Thailand,text,1h 25m,True,2026-02-10T19:27:06.780344
2026-02-19,BKK,departure,19:55,PVG Shanghai,FM840,Shanghai Airlines,text,4h 25m,True,2026-02-10T19:27:06.865726
2026-02-19,BKK,departure,19:55,CAN Guangzhou,CZ8020,China Southern,text,2h 50m,True,2026-02-10T19:27:06.952017
2026-02-19,BKK,departure,20:00,SIN Singapore,SQ713,Singapore Airlines,text,2h 30m,True,2026-02-10T19:27:07.037376
2026-02-19,BKK,departure,20:00,TPE Taipei,VZ570,Vietjet Thailand,text,3h 40m,True,2026-02-10T19:27:07.125106
2026-02-19,BKK,departure,20:00,MAN Manchester,Z0892,Norse Atlantic UK,text,13h 15m,True,2026-02-10T19:27:07.210202
2026-02-19,BKK,departure,20:00,DEL Delhi,TG315,Thai Airways,text,4h 30m,True,2026-02-10T19:27:07.294746
2026-02-19,BKK,departure,20:05,SGN Ho Chi Minh City,VJ806,VietJet,text,1h 30m,True,2026-02-10T19:27:07.379204
2026-02-19,BKK,departure,20:05,PVG Shanghai,VZ3524,Vietjet Thailand,text,4h 25m,True,2026-02-10T19:27:07.463493
2026-02-19,BKK,departure,20:05,MCT Muscat,WY816,Oman Air,text,6h 10m,True,2026-02-10T19:27:07.549597
2026-02-19,BKK,departure,20:05,KUL Kuala Lumpur,MH781,Malaysia Airlines,text,2h 20m,True,2026-02-10T19:27:07.637032
2026-02-19,BKK,departure,20:10,HKT Phuket,FD4419,Thai AirAsia,text,1h 40m,True,2026-02-10T19:27:07.719466
2026-02-19,BKK,departure,20:10,IKT Irkutsk,S76302,S7 Airlines,text,6h 30m,True,2026-02-10T19:27:07.800412
2026-02-19,BKK,departure,20:15,SIN Singapore,TR617,Scoot,text,2h 40m,True,2026-02-10T19:27:07.886412
2026-02-19,BKK,departure,20:20,CNX Chiang Mai,FD4096,Thai AirAsia,text,1h 30m,True,2026-02-10T19:27:07.971261
2026-02-19,BKK,departure,20:25,KBV Krabi,PG263,Bangkok Airways,text,1h 25m,True,2026-02-10T19:27:08.059535
2026-02-19,BKK,departure,20:30,DOH Doha,QR829,Qatar Airways,text,7h 25m,True,2026-02-10T19:27:08.146072
2026-02-19,BKK,departure,20:35,KMG Kunming,KY8368,Kunming Airlines,text,2h 5m,True,2026-02-10T19:27:08.232746
2026-02-19,BKK,departure,20:35,CNX Chiang Mai,VZ118,Vietjet Thailand,text,1h 20m,True,2026-02-10T19:27:08.316799
2026-02-19,BKK,departure,20:40,BOM Mumbai,VZ760,Vietjet Thailand,text,4h 40m,True,2026-02-10T19:27:08.404218
2026-02-19,BKK,departure,20:40,AUH Abu Dhabi,EY407,Etihad,text,6h 50m,True,2026-02-10T19:27:08.491042
2026-02-19,BKK,departure,20:45,VTE Vientiane,QV446,Lao Airlines,text,1h 0m,True,2026-02-10T19:27:08.572828
2026-02-19,BKK,departure,20:45,DXB Dubai,EK373,Emirates,text,7h 15m,True,2026-02-10T19:27:08.654512
2026-02-19,BKK,departure,20:45,RGN Yangon,8M351,MAI,text,1h 20m,True,2026-02-10T19:27:08.740779
2026-02-19,BKK,departure,20:50,BOM Mumbai,AI2338,Air India,text,4h 50m,True,2026-02-10T19:27:08.830911
2026-02-19,BKK,departure,20:55,CNX Chiang Mai,FD4102,Thai AirAsia,text,1h 25m,True,2026-02-10T19:27:08.915068
2026-02-19,BKK,departure,20:55,BNE Brisbane,JQ66,Jetstar,text,9h 5m,True,2026-02-10T19:27:09.002630
2026-02-19,BKK,departure,20:55,AMD Ahmedabad,TG343,Thai Airways,text,4h 45m,True,2026-02-10T19:27:09.089135
2026-02-19,BKK,departure,21:00,BLR Bengaluru,6E1056,IndiGo,text,3h 55m,True,2026-02-10T19:27:09.175383
2026-02-19,BKK,departure,21:05,KMG Kunming,MU9614,China Eastern,text,2h 35m,True,2026-02-10T19:27:09.262300
2026-02-19,BKK,departure,21:10,SIN Singapore,SQ719,Singapore Airlines,text,2h 30m,True,2026-02-10T19:27:09.350884
2026-02-19,BKK,departure,21:15,KTM Kathmandu,TG309,Thai Airways,text,3h 25m,True,2026-02-10T19:27:09.446955
2026-02-19,BKK,departure,21:15,SGN Ho Chi Minh City,VN608,Vietnam Airlines,text,1h 45m,True,2026-02-10T19:27:09.530574
2026-02-19,BKK,departure,21:25,MEL Melbourne,JQ30,Jetstar,text,8h 55m,True,2026-02-10T19:27:09.616359
2026-02-19,BKK,departure,21:25,CNX Chiang Mai,VZ104,Vietjet Thailand,text,1h 20m,True,2026-02-10T19:27:09.702224
2026-02-19,BKK,departure,21:30,HKT Phuket,PG287,Bangkok Airways,text,1h 30m,True,2026-02-10T19:27:09.788485
2026-02-19,BKK,departure,21:30,ICN Seoul,KE658,Korean Air,text,5h 15m,True,2026-02-10T19:27:09.872396
2026-02-19,BKK,departure,21:35,CRK Angeles,5J944,Cebu Pacific,text,3h 25m,True,2026-02-10T19:27:09.960472
2026-02-19,BKK,departure,21:40,TFU Chengdu,EU2868,Chengdu Airlines,text,3h 0m,True,2026-02-10T19:27:10.046205
2026-02-19,BKK,departure,21:40,RGN Yangon,UB18,Myanmar National Airlines,text,1h 25m,True,2026-02-10T19:27:10.133527
2026-02-19,BKK,departure,21:50,BLR Bengaluru,TG325,Thai Airways,text,3h 45m,True,2026-02-10T19:27:10.220238
2026-02-19,BKK,departure,21:55,CAN Guangzhou,9C7420,Spring Airlines,text,3h 5m,True,2026-02-10T19:27:10.305901
2026-02-19,BKK,departure,21:55,CMB Colombo,TG307,Thai Airways,text,3h 36m,True,2026-02-10T19:27:10.392945
2026-02-19,BKK,departure,21:55,HYD Hyderabad,TG329,Thai Airways,text,3h 36m,True,2026-02-10T19:27:10.484021
2026-02-19,BKK,departure,21:55,MAA Chennai,TG337,Thai Airways,text,3h 36m,True,2026-02-10T19:27:10.570441
2026-02-19,BKK,departure,22:05,BOM Mumbai,6E1060,IndiGo,text,4h 45m,True,2026-02-10T19:27:10.657802
2026-02-19,BKK,departure,22:05,HND Tokyo,JL34,JAL,text,5h 35m,True,2026-02-10T19:27:10.748335
2026-02-19,BKK,departure,22:10,CNX Chiang Mai,VZ2104,Vietjet Thailand,text,1h 25m,True,2026-02-10T19:27:10.840505
2026-02-19,BKK,departure,22:10,HAN Hanoi,VN616,Vietnam Airlines,text,1h 55m,True,2026-02-10T19:27:10.928199
2026-02-19,BKK,departure,22:15,BOM Mumbai,TG351,Thai Airways,text,4h 35m,True,2026-02-10T19:27:11.019485
2026-02-19,BKK,departure,22:20,DEL Delhi,AI2303,Air India,text,4h 50m,True,2026-02-10T19:27:11.108105
2026-02-19,BKK,departure,22:20,ICN Seoul,BX728,Air Busan,text,5h 45m,True,2026-02-10T19:27:11.196079
2026-02-19,BKK,departure,22:20,IST Istanbul,TK53,Turkish Airlines,text,10h 55m,True,2026-02-10T19:27:11.286333
2026-02-19,BKK,departure,22:20,HKT Phuket,VZ316,Vietjet Thailand,text,1h 35m,True,2026-02-10T19:27:11.372441
2026-02-19,BKK,departure,22:25,ICN Seoul,ZE512,Eastar Jet,text,5h 55m,True,2026-02-10T19:27:11.455227
2026-02-19,BKK,departure,22:25,HND Tokyo,NH850,ANA,text,5h 40m,True,2026-02-10T19:27:11.537813
2026-02-19,BKK,departure,22:25,ICN Seoul,LJ2,Jin Air,text,5h 40m,True,2026-02-10T19:27:11.622042
2026-02-19,BKK,departure,22:30,NRT Tokyo,TG640,Thai Airways,text,5h 50m,True,2026-02-10T19:27:11.706693
2026-02-19,BKK,departure,22:30,AMM Amman,RJ183,Royal Jordanian,text,9h 40m,True,2026-02-10T19:27:11.792726
2026-02-19,BKK,departure,22:35,SYD Sydney,TG471,Thai Airways,text,9h 20m,True,2026-02-10T19:27:11.878915
2026-02-19,BKK,departure,22:45,MFM Macau,NX991,Air Macau,text,2h 45m,True,2026-02-10T19:27:11.966771
2026-02-19,BKK,departure,22:55,ICN Seoul,YP602,Air Premia,text,5h 40m,True,2026-02-10T19:27:12.048901
2026-02-19,BKK,departure,22:55,PUS Busan,BX726,Air Busan,text,5h 25m,True,2026-02-10T19:27:12.136068
2026-02-19,BKK,departure,23:10,ICN Seoul,TG658,Thai Airways,text,5h 25m,True,2026-02-10T19:27:12.227439
2026-02-19,BKK,departure,23:10,SIN Singapore,TR615,Scoot,text,2h 45m,True,2026-02-10T19:27:12.317153
2026-02-19,BKK,departure,23:15,DAC Dhaka,TG339,Thai Airways,text,2h 35m,True,2026-02-10T19:27:12.404402
2026-02-19,BKK,departure,23:15,HND Tokyo,TG682,Thai Airways,text,5h 40m,True,2026-02-10T19:27:12.490962
2026-02-19,BKK,departure,23:15,IST Istanbul,TK69,Turkish Airlines,text,10h 55m,True,2026-02-10T19:27:12.576765
2026-02-19,BKK,departure,23:15,ICN Seoul,KE652,Korean Air,text,5h 20m,True,2026-02-10T19:27:12.664417
2026-02-19,BKK,departure,23:20,RGN Yangon,8M373,MAI,text,1h 20m,True,2026-02-10T19:27:12.751682
2026-02-19,BKK,departure,23:25,DEL Delhi,TG331,Thai Airways,text,4h 25m,True,2026-02-10T19:27:12.838102
2026-02-19,BKK,departure,23:30,MUC Munich,LH773,Lufthansa,text,11h 50m,True,2026-02-10T19:27:12.925012
2026-02-19,BKK,departure,23:30,ICN Seoul,TG656,Thai Airways,text,5h 25m,True,2026-02-10T19:27:13.010435
2026-02-19,BKK,departure,23:35,CCU Kolkata,TG313,Thai Airways,text,2h 35m,True,2026-02-10T19:27:13.095982
2026-02-19,BKK,departure,23:40,FRA Frankfurt,TG920,Thai Airways,text,12h 15m,True,2026-02-10T19:27:13.179844
2026-02-19,BKK,departure,23:45,IST Istanbul,TG900,Thai Airways,text,10h 20m,True,2026-02-10T19:27:13.264334
2026-02-19,BKK,departure,23:45,NRT Tokyo,ZG52,Zipair,text,5h 45m,True,2026-02-10T19:27:13.351909
2026-02-19,BKK,departure,23:50,FRA Frankfurt,DE2363,Condor,text,12h 50m,True,2026-02-10T19:27:13.438953
2026-02-19,BKK,departure,23:50,VIE Vienna,OS8,Austrian,text,11h 35m,True,2026-02-10T19:27:13.525230
2026-02-19,BKK,departure,23:50,MNL Manila,PR733,PAL,text,3h 10m,True,2026-02-10T19:27:13.646206
2026-02-19,BKK,departure,23:55,TLV Tel Aviv-Yafo,LY82,El Al,text,11h 15m,True,2026-02-10T19:27:13.731967
2026-02-19,BKK,departure,23:55,ICN Seoul,OZ742,Asiana,text,5h 0m,True,2026-02-10T19:27:13.817291
2026-02-19,BKK,departure,23:55,NRT Tokyo,TG642,Thai Airways,text,5h 45m,True,2026-02-10T19:27:13.900877
2026-02-19,BKK,departure,23:55,NRT Tokyo,VZ830,Vietjet Thailand,text,6h 0m,True,2026-02-10T19:27:13.983401
2026-02-19,BKK,departure,23:55,CTS Sapporo,TG670,Thai Airways,text,6h 25m,True,2026-02-10T19:27:14.071108
2026-02-19,BKK,departure,23:59,KIX Osaka,TG622,Thai Airways,text,5h 21m,True,2026-02-10T19:27:14.155290
2026-02-19,BKK,arrival,00:00,PVG Shanghai,9C8755,Spring Airlines,text,5h 5m,True,2026-02-10T19:28:06.908357
2026-02-19,BKK,arrival,00:00,KBV Krabi,PG264,Bangkok Airways,text,1h 30m,True,2026-02-10T19:28:06.999185
2026-02-19,BKK,arrival,00:10,TFU Chengdu,3U3937,Sichuan Airlines,text,3h 20m,True,2026-02-10T19:28:07.087647
2026-02-19,BKK,arrival,00:10,PEK Beijing,CA979,Air China,text,5h 10m,True,2026-02-10T19:28:07.176613
2026-02-19,BKK,arrival,00:10,CNX Chiang Mai,FD4103,Thai AirAsia,text,1h 20m,True,2026-02-10T19:28:07.277096
2026-02-19,BKK,arrival,00:10,ICN Seoul,TW101,T´Way Air,text,6h 20m,True,2026-02-10T19:28:07.366509
2026-02-19,BKK,arrival,00:15,CCU Kolkata,6E1057,IndiGo,text,2h 50m,True,2026-02-10T19:28:07.484106
2026-02-19,BKK,arrival,00:15,HKG Hong Kong,CX617,Cathay Pacific,text,3h 5m,True,2026-02-10T19:28:07.571210
2026-02-19,BKK,arrival,00:15,HKG Hong Kong,HB295,Greater Bay Airlines,text,3h 0m,True,2026-02-10T19:28:07.657490
2026-02-19,BKK,arrival,00:20,NRT Tokyo,NH805,ANA,text,7h 25m,True,2026-02-10T19:28:07.740806
2026-02-19,BKK,arrival,00:25,HKG Hong Kong,HX779,Hong Kong Airlines,text,3h 20m,True,2026-02-10T19:28:07.828170
2026-02-19,BKK,arrival,00:30,NKG Nanjing,MU7703,China Eastern,text,4h 15m,True,2026-02-10T19:28:07.914715
2026-02-19,BKK,arrival,00:40,HKG Hong Kong,ET609,Ethiopian,text,2h 50m,True,2026-02-10T19:28:08.001829
2026-02-19,BKK,arrival,00:45,ICN Seoul,KE659,Korean Air,text,6h 10m,True,2026-02-10T19:28:08.086273
2026-02-19,BKK,arrival,00:45,XMN Xiamen,MF843,XiamenAir,text,3h 30m,True,2026-02-10T19:28:08.172215
2026-02-19,BKK,arrival,00:50,KHN Nanchang,9C8609,Spring Airlines,text,4h 5m,True,2026-02-10T19:28:08.258099
2026-02-19,BKK,arrival,00:50,PVG Shanghai,HO1357,Juneyao Airlines,text,4h 50m,True,2026-02-10T19:28:08.347131
2026-02-19,BKK,arrival,00:55,PVG Shanghai,FM849,Shanghai Airlines,text,4h 50m,True,2026-02-10T19:28:08.433463
2026-02-19,BKK,arrival,00:55,ICN Seoul,KE655,Korean Air,text,6h 5m,True,2026-02-10T19:28:08.519648
2026-02-19,BKK,arrival,01:05,CAN Guangzhou,CZ3035,China Southern,text,3h 5m,True,2026-02-10T19:28:08.610321
2026-02-19,BKK,arrival,01:10,DAD Da Nang,EK371,Emirates,text,1h 40m,True,2026-02-10T19:28:08.697779
2026-02-19,BKK,arrival,01:15,KMG Kunming,MU893,China Eastern,text,2h 40m,True,2026-02-10T19:28:08.783390
2026-02-19,BKK,arrival,01:20,RGN Yangon,8M390,MAI,text,1h 20m,True,2026-02-10T19:28:08.870630
2026-02-19,BKK,arrival,01:20,XIY Xian,9C6251,Spring Airlines,text,4h 10m,True,2026-02-10T19:28:08.955231
2026-02-19,BKK,arrival,01:20,NKG Nanjing,MU2803,China Eastern,text,4h 20m,True,2026-02-10T19:28:09.043921
2026-02-19,BKK,arrival,01:20,ARN Stockholm,N0191,Norse,text,11h 10m,True,2026-02-10T19:28:09.127595
2026-02-19,BKK,arrival,01:20,OSL Oslo,N091,Norse,text,11h 25m,True,2026-02-10T19:28:09.214318
2026-02-19,BKK,arrival,01:25,TAO Qingdao,SC4079,Shandong Airlines,text,5h 25m,True,2026-02-10T19:28:09.299935
2026-02-19,BKK,arrival,01:30,PVG Shanghai,CA805,Air China,text,4h 35m,True,2026-02-10T19:28:09.387052
2026-02-19,BKK,arrival,01:30,TAE Daegu,TW105,T´Way Air,text,6h 5m,True,2026-02-10T19:28:09.470939
2026-02-19,BKK,arrival,01:35,TPE Taipei,CI837,China Airlines,text,4h 5m,True,2026-02-10T19:28:09.555329
2026-02-19,BKK,arrival,01:40,SZX Shenzhen,CZ8157,China Southern,text,3h 5m,True,2026-02-10T19:28:09.641179
2026-02-19,BKK,arrival,01:50,NGB Ningbo,9C7533,Spring Airlines,text,4h 35m,True,2026-02-10T19:28:09.727599
2026-02-19,BKK,arrival,01:50,CGO Zhengzhou,CZ3079,China Southern,text,4h 25m,True,2026-02-10T19:28:09.818088
2026-02-19,BKK,arrival,01:50,HKG Hong Kong,HX759,Hong Kong Airlines,text,3h 5m,True,2026-02-10T19:28:09.906086
2026-02-19,BKK,arrival,01:55,PVG Shanghai,FM841,Shanghai Airlines,text,4h 35m,True,2026-02-10T19:28:09.992768
2026-02-19,BKK,arrival,01:55,TNA Jinan,SC8075,Shandong Airlines,text,5h 0m,True,2026-02-10T19:28:10.078904
2026-02-19,BKK,arrival,02:05,CAN Guangzhou,MU2077,China Eastern,text,3h 0m,True,2026-02-10T19:28:10.167016
2026-02-19,BKK,arrival,02:15,SZX Shenzhen,ZH305,Shenzhen Airlines,text,2h 55m,True,2026-02-10T19:28:10.283952
2026-02-19,BKK,arrival,02:20,HGH Hangzhou,CA715,Air China,text,4h 15m,True,2026-02-10T19:28:10.370112
2026-02-19,BKK,arrival,02:30,IKT Irkutsk,S76305,S7 Airlines,text,6h 20m,True,2026-02-10T19:28:10.453167
2026-02-19,BKK,arrival,02:30,HGH Hangzhou,VZ3537,Vietjet Thailand,text,4h 30m,True,2026-02-10T19:28:10.535537
2026-02-19,BKK,arrival,02:35,MNL Manila,5J931,Cebu Pacific,text,3h 50m,True,2026-02-10T19:28:10.620590
2026-02-19,BKK,arrival,02:40,TYN Taiyuan,MU7233,China Eastern,text,5h 0m,True,2026-02-10T19:28:10.703158
2026-02-19,BKK,arrival,02:40,WUH Wuhan,MU2563,China Eastern,text,3h 45m,True,2026-02-10T19:28:10.788575
2026-02-19,BKK,arrival,03:05,XIY Xian,GJ8907,Loong Air,text,4h 10m,True,2026-02-10T19:28:10.871083
2026-02-19,BKK,arrival,03:05,MFM Macau,NX9990,Air Macau,text,2h 50m,True,2026-02-10T19:28:10.956278
2026-02-19,BKK,arrival,04:05,PVG Shanghai,FM847,Shanghai Airlines,text,4h 50m,True,2026-02-10T19:28:11.036563
2026-02-19,BKK,arrival,04:20,IST Istanbul,TK58,Turkish Airlines,text,8h 50m,True,2026-02-10T19:28:11.124632
2026-02-19,BKK,arrival,04:45,PVG Shanghai,MU7389,China Eastern,text,4h 35m,True,2026-02-10T19:28:11.209092
2026-02-19,BKK,arrival,04:55,PNQ Pune,6E1095,IndiGo,text,4h 15m,True,2026-02-10T19:28:11.292696
2026-02-19,BKK,arrival,04:55,CCU Kolkata,VZ771,Vietjet Thailand,text,2h 35m,True,2026-02-10T19:28:11.375489
2026-02-19,BKK,arrival,05:00,KIX Osaka,JL727,JAL,text,6h 15m,True,2026-02-10T19:28:11.463892
2026-02-19,BKK,arrival,05:05,HND Tokyo,JL33,JAL,text,6h 55m,True,2026-02-10T19:28:11.549456
2026-02-19,BKK,arrival,05:05,BOM Mumbai,TG318,Thai Airways,text,4h 15m,True,2026-02-10T19:28:11.635221
2026-02-19,BKK,arrival,05:10,HND Tokyo,NH849,ANA,text,7h 5m,True,2026-02-10T19:28:11.732204
2026-02-19,BKK,arrival,05:10,KTM Kathmandu,TG310,Thai Airways,text,3h 30m,True,2026-02-10T19:28:11.834055
2026-02-19,BKK,arrival,05:20,IST Istanbul,TG901,Thai Airways,text,8h 50m,True,2026-02-10T19:28:12.065037
2026-02-19,BKK,arrival,05:25,HND Tokyo,TG661,Thai Airways,text,7h 5m,True,2026-02-10T19:28:12.138940
2026-02-19,BKK,arrival,05:30,DAC Dhaka,TG340,Thai Airways,text,2h 30m,True,2026-02-10T19:28:12.226150
2026-02-19,BKK,arrival,05:30,PKX Beijing,VZ3719,Vietjet Thailand,text,5h 15m,True,2026-02-10T19:28:12.315677
2026-02-19,BKK,arrival,05:40,MEL Melbourne,TG462,Thai Airways,text,9h 10m,True,2026-02-10T19:28:12.413741
2026-02-19,BKK,arrival,05:45,ARN Stockholm,TG961,Thai Airways,text,10h 45m,True,2026-02-10T19:28:12.501630
2026-02-19,BKK,arrival,05:50,CCU Kolkata,TG314,Thai Airways,text,2h 25m,True,2026-02-10T19:28:12.589407
2026-02-19,BKK,arrival,05:55,MAA Chennai,TG338,Thai Airways,text,3h 25m,True,2026-02-10T19:28:12.675578
2026-02-19,BKK,arrival,05:55,MXP Milan,TG941,Thai Airways,text,10h 50m,True,2026-02-10T19:28:12.766148
2026-02-19,BKK,arrival,06:00,CDG Paris,TG931,Thai Airways,text,11h 30m,True,2026-02-10T19:28:12.889329
2026-02-19,BKK,arrival,06:05,HEL Helsinki,AY141,Finnair,text,11h 15m,True,2026-02-10T19:28:12.977889
2026-02-19,BKK,arrival,06:05,DEL Delhi,TG316,Thai Airways,text,4h 15m,True,2026-02-10T19:28:13.071367
2026-02-19,BKK,arrival,06:10,BRU Brussels,TG935,Thai Airways,text,11h 0m,True,2026-02-10T19:28:13.158998
2026-02-19,BKK,arrival,06:10,CMB Colombo,TG308,Thai Airways,text,3h 40m,True,2026-02-10T19:28:13.246269
2026-02-19,BKK,arrival,06:10,MUC Munich,TG925,Thai Airways,text,10h 35m,True,2026-02-10T19:28:13.351273
2026-02-19,BKK,arrival,06:10,ZRH Zurich,TG971,Thai Airways,text,10h 55m,True,2026-02-10T19:28:13.506073
2026-02-19,BKK,arrival,06:15,DOH Doha,QR830,Qatar Airways,text,6h 35m,True,2026-02-10T19:28:13.587071
2026-02-19,BKK,arrival,06:15,ISB Islamabad,TG350,Thai Airways,text,4h 45m,True,2026-02-10T19:28:13.704191
2026-02-19,BKK,arrival,06:15,LHR London,TG911,Thai Airways,text,11h 25m,True,2026-02-10T19:28:13.796858
2026-02-19,BKK,arrival,06:20,CPH Copenhagen,TG951,Thai Airways,text,10h 30m,True,2026-02-10T19:28:13.880251
2026-02-19,BKK,arrival,06:20,OSL Oslo,TG955,Thai Airways,text,11h 0m,True,2026-02-10T19:28:13.965711
2026-02-19,BKK,arrival,06:20,CMB Colombo,UL402,SriLankan Airlines,text,3h 35m,True,2026-02-10T19:28:14.054395
2026-02-19,BKK,arrival,06:25,BLR Bengaluru,TG326,Thai Airways,text,3h 45m,True,2026-02-10T19:28:14.140093
2026-02-19,BKK,arrival,06:25,FRA Frankfurt,TG921,Thai Airways,text,10h 40m,True,2026-02-10T19:28:14.222309
2026-02-19,BKK,arrival,06:30,HND Tokyo,NH877,ANA,text,7h 5m,True,2026-02-10T19:28:14.304471
